"DEPARTURES_SCHEDULED","PASSENGERS","CARRIER","CARRIER_NAME","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","AIRCRAFT_TYPE","YEAR","MONTH",
0.00,63.00,"XP","XTRA Airways","TOL","Toledo, OH","MOB","Mobile, AL","617",2017,12,
0.00,129.00,"XP","XTRA Airways","TPA","Tampa, FL","BHM","Birmingham, AL","617",2017,12,
0.00,34.00,"XP","XTRA Airways","YIP","Detroit, MI","AUS","Austin, TX","617",2017,12,
0.00,27.00,"XP","XTRA Airways","YIP","Detroit, MI","CID","Cedar Rapids/Iowa City, IA","617",2017,12,
0.00,28.00,"XP","XTRA Airways","YIP","Detroit, MI","CMH","Columbus, OH","617",2017,12,
0.00,87.00,"XP","XTRA Airways","YNG","Youngstown/Warren, OH","ACY","Atlantic City, NJ","617",2017,12,
0.00,54.00,"XP","XTRA Airways","HOU","Houston, TX","SJU","San Juan, PR","617",2017,12,
0.00,335.00,"XP","XTRA Airways","JAN","Jackson/Vicksburg, MS","SJU","San Juan, PR","617",2017,12,
0.00,96.00,"XP","XTRA Airways","JFK","New York, NY","STX","Christiansted, VI","617",2017,12,
0.00,11.00,"XP","XTRA Airways","SJU","San Juan, PR","ATL","Atlanta, GA","617",2017,12,
0.00,33.00,"XP","XTRA Airways","SJU","San Juan, PR","LYH","Lynchburg, VA","617",2017,12,
0.00,22.00,"XP","XTRA Airways","STX","Christiansted, VI","STT","Charlotte Amalie, VI","617",2017,12,
0.00,114.00,"AM","Aeromexico","DTW","Detroit, MI","IAH","Houston, TX","612",2017,12,
0.00,211.00,"BA","British Airways Plc","IAD","Washington, DC","BOS","Boston, MA","819",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","ANC","Anchorage, AK","ATL","Atlanta, GA","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","ANC","Anchorage, AK","JFK","New York, NY","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","ANC","Anchorage, AK","LAX","Los Angeles, CA","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","ANC","Anchorage, AK","MIA","Miami, FL","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","ANC","Anchorage, AK","ORD","Chicago, IL","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","ATL","Atlanta, GA","DFW","Dallas/Fort Worth, TX","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","ATL","Atlanta, GA","SEA","Seattle, WA","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","DFW","Dallas/Fort Worth, TX","ANC","Anchorage, AK","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","DFW","Dallas/Fort Worth, TX","SEA","Seattle, WA","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","IAH","Houston, TX","ANC","Anchorage, AK","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","JFK","New York, NY","ANC","Anchorage, AK","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","LAX","Los Angeles, CA","SFO","San Francisco, CA","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","MIA","Miami, FL","ANC","Anchorage, AK","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","MIA","Miami, FL","IAH","Houston, TX","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","MIA","Miami, FL","SFO","San Francisco, CA","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","ORD","Chicago, IL","ANC","Anchorage, AK","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","ORD","Chicago, IL","SEA","Seattle, WA","820",2017,12,
0.00,0.00,"CI","China Airlines Ltd.","SFO","San Francisco, CA","ANC","Anchorage, AK","820",2017,12,
0.00,0.00,"CK","China Cargo Airline","ANC","Anchorage, AK","ATL","Atlanta, GA","819",2017,12,
0.00,0.00,"CK","China Cargo Airline","ANC","Anchorage, AK","ORD","Chicago, IL","819",2017,12,
0.00,0.00,"CK","China Cargo Airline","ATL","Atlanta, GA","ORD","Chicago, IL","819",2017,12,
0.00,0.00,"CK","China Cargo Airline","ORD","Chicago, IL","ANC","Anchorage, AK","819",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","ABE","Allentown/Bethlehem/Easton, PA","BOS","Boston, MA","646",2017,12,
0.00,36.00,"04Q","Tradewind Aviation","ACK","Nantucket, MA","HPN","White Plains, NY","479",2017,12,
0.00,60.00,"04Q","Tradewind Aviation","ACK","Nantucket, MA","TEB","Teterboro, NJ","479",2017,12,
0.00,8.00,"04Q","Tradewind Aviation","AGC","Pittsburgh, PA","HPN","White Plains, NY","479",2017,12,
0.00,5.00,"04Q","Tradewind Aviation","AGS","Augusta, GA","HPN","White Plains, NY","646",2017,12,
0.00,3.00,"04Q","Tradewind Aviation","ALB","Albany, NY","TEB","Teterboro, NJ","479",2017,12,
0.00,5.00,"04Q","Tradewind Aviation","AOO","Altoona, PA","TEB","Teterboro, NJ","479",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","AVL","Asheville, NC","HPN","White Plains, NY","646",2017,12,
0.00,24.00,"04Q","Tradewind Aviation","BED","Bedford, MA","RKD","Rockland, ME","479",2017,12,
0.00,8.00,"04Q","Tradewind Aviation","BED","Bedford, MA","TEB","Teterboro, NJ","479",2017,12,
0.00,6.00,"04Q","Tradewind Aviation","BNA","Nashville, TN","ECP","Panama City, FL","646",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","BOS","Boston, MA","ABE","Allentown/Bethlehem/Easton, PA","646",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","BOS","Boston, MA","MVY","Martha's Vineyard, MA","479",2017,12,
0.00,6.00,"04Q","Tradewind Aviation","BOS","Boston, MA","TEB","Teterboro, NJ","646",2017,12,
0.00,1.00,"04Q","Tradewind Aviation","BVY","Beverly, MA","GAI","Gaithersburg, MD","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","CTH","Coatesville, PA","VT1","West Dover, VT","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","EGE","Eagle, CO","DBQ","Dubuque, IA","646",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","EWB","New Bedford/Fall River, MA","MMU","Morristown, NJ","479",2017,12,
0.00,13.00,"04Q","Tradewind Aviation","FRG","East Farmingdale, NY","LCI","Laconia, NH","479",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","FRG","East Farmingdale, NY","OPF","Miami, FL","646",2017,12,
0.00,1.00,"04Q","Tradewind Aviation","GAI","Gaithersburg, MD","BVY","Beverly, MA","479",2017,12,
0.00,3.00,"04Q","Tradewind Aviation","GAI","Gaithersburg, MD","HPN","White Plains, NY","479",2017,12,
0.00,29.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","ACK","Nantucket, MA","479",2017,12,
0.00,6.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","AGC","Pittsburgh, PA","479",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","AVL","Asheville, NC","646",2017,12,
0.00,5.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","BED","Bedford, MA","479",2017,12,
0.00,1.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","GAI","Gaithersburg, MD","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","IAD","Washington, DC","479",2017,12,
0.00,5.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","IAD","Washington, DC","646",2017,12,
0.00,42.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","MVY","Martha's Vineyard, MA","479",2017,12,
0.00,6.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","OPF","Miami, FL","646",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","PA5","West Chester, PA","479",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","PSM","Portsmouth, NH","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","PWM","Portland, ME","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","RIC","Richmond, VA","479",2017,12,
0.00,8.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","RKD","Rockland, ME","479",2017,12,
0.00,6.00,"04Q","Tradewind Aviation","HPN","White Plains, NY","SYR","Syracuse, NY","479",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","HTO","East Hampton, NY","ILG","Wilmington, DE","479",2017,12,
0.00,1.00,"04Q","Tradewind Aviation","IAD","Washington, DC","HPN","White Plains, NY","646",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","IAD","Washington, DC","OXC","Waterbury, CT","646",2017,12,
0.00,5.00,"04Q","Tradewind Aviation","ILG","Wilmington, DE","FOK","Westhampton, NY","479",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","MHT","Manchester, NH","HPN","White Plains, NY","479",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","MMU","Morristown, NJ","EWB","New Bedford/Fall River, MA","479",2017,12,
0.00,1.00,"04Q","Tradewind Aviation","MVL","Morrisville, VT","ACK","Nantucket, MA","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","MVL","Morrisville, VT","HPN","White Plains, NY","479",2017,12,
0.00,1.00,"04Q","Tradewind Aviation","MVY","Martha's Vineyard, MA","BOS","Boston, MA","479",2017,12,
0.00,19.00,"04Q","Tradewind Aviation","MVY","Martha's Vineyard, MA","HPN","White Plains, NY","479",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","NPT","Newport, RI","TEB","Teterboro, NJ","479",2017,12,
0.00,6.00,"04Q","Tradewind Aviation","OPF","Miami, FL","HPN","White Plains, NY","646",2017,12,
0.00,6.00,"04Q","Tradewind Aviation","OPF","Miami, FL","TEB","Teterboro, NJ","646",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","OXC","Waterbury, CT","IAD","Washington, DC","646",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","OXC","Waterbury, CT","PA5","West Chester, PA","479",2017,12,
0.00,7.00,"04Q","Tradewind Aviation","PA5","West Chester, PA","HPN","White Plains, NY","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","PBI","West Palm Beach/Palm Beach, FL","TEB","Teterboro, NJ","646",2017,12,
0.00,5.00,"04Q","Tradewind Aviation","PDK","Atlanta, GA","HPN","White Plains, NY","646",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","PVD","Providence, RI","SCE","State College, PA","646",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","PWM","Portland, ME","HPN","White Plains, NY","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","RIC","Richmond, VA","HPN","White Plains, NY","479",2017,12,
0.00,25.00,"04Q","Tradewind Aviation","RKD","Rockland, ME","BED","Bedford, MA","479",2017,12,
0.00,8.00,"04Q","Tradewind Aviation","RKD","Rockland, ME","HPN","White Plains, NY","479",2017,12,
0.00,1.00,"04Q","Tradewind Aviation","RME","Rome, NY","HPN","White Plains, NY","479",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","SAT","San Antonio, TX","SJC","San Jose, CA","646",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","SFO","San Francisco, CA","PSP","Palm Springs, CA","646",2017,12,
0.00,6.00,"04Q","Tradewind Aviation","SYR","Syracuse, NY","HPN","White Plains, NY","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","TCL","Tuscaloosa, AL","ERV","Kerrville, TX","646",2017,12,
0.00,46.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","ACK","Nantucket, MA","479",2017,12,
0.00,3.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","ALB","Albany, NY","479",2017,12,
0.00,5.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","AOO","Altoona, PA","479",2017,12,
0.00,6.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","BED","Bedford, MA","479",2017,12,
0.00,6.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","BOS","Boston, MA","646",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","BWI","Baltimore, MD","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","HYA","Hyannis, MA","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","JZQ","Brooksville, FL","646",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","NPT","Newport, RI","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","PBI","West Palm Beach/Palm Beach, FL","646",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","UBF","Chatham, MA","479",2017,12,
0.00,1.00,"04Q","Tradewind Aviation","TEB","Teterboro, NJ","ZXU","North Kingstown, RI","479",2017,12,
0.00,6.00,"04Q","Tradewind Aviation","TOL","Toledo, OH","HPN","White Plains, NY","646",2017,12,
0.00,4.00,"04Q","Tradewind Aviation","UBF","Chatham, MA","TEB","Teterboro, NJ","479",2017,12,
0.00,2.00,"04Q","Tradewind Aviation","VT1","West Dover, VT","HFD","Hartford, CT","479",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","ALO","Waterloo, IA","LAX","Los Angeles, CA","684",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","APC","Napa, CA","BUR","Burbank, CA","684",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","ASE","Aspen, CO","BUR","Burbank, CA","671",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BFI","Seattle, WA","BUR","Burbank, CA","651",2017,12,
0.00,3.00,"0WQ","Avjet Corporation","BFI","Seattle, WA","TEB","Teterboro, NJ","641",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","BOS","Boston, MA","TEB","Teterboro, NJ","669",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","BOS","Boston, MA","TEB","Teterboro, NJ","671",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","ALO","Waterloo, IA","684",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","APC","Napa, CA","684",2017,12,
0.00,3.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","BFI","Seattle, WA","641",2017,12,
0.00,1.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","BOS","Boston, MA","671",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","EGE","Eagle, CO","684",2017,12,
0.00,5.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","FAT","Fresno, CA","684",2017,12,
0.00,10.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","HNL","Honolulu, HI","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","HOU","Houston, TX","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","HSH","Las Vegas, NV","651",2017,12,
0.00,7.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","IAD","Washington, DC","750",2017,12,
0.00,3.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","KOA","Kona, HI","671",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","LAX","Los Angeles, CA","612",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","LAX","Los Angeles, CA","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","LAX","Los Angeles, CA","750",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","LGB","Long Beach, CA","651",2017,12,
0.00,5.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","MDW","Chicago, IL","651",2017,12,
0.00,7.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","MSO","Missoula, MT","671",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","OAK","Oakland, CA","651",2017,12,
0.00,18.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","OAK","Oakland, CA","684",2017,12,
0.00,6.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","OGG","Kahului, HI","671",2017,12,
0.00,8.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","PVU","Provo, UT","684",2017,12,
0.00,7.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","RBW","Walterboro, SC","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","SCF","Phoenix, AZ","641",2017,12,
0.00,5.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","SCF","Phoenix, AZ","671",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","SFO","San Francisco, CA","651",2017,12,
0.00,1.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","SFO","San Francisco, CA","684",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","SJC","San Jose, CA","651",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","TEB","Teterboro, NJ","641",2017,12,
0.00,5.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","TEB","Teterboro, NJ","671",2017,12,
0.00,1.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","TYS","Knoxville, TN","651",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","BUR","Burbank, CA","VNY","Van Nuys, CA","684",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","COU","Columbia, MO","MDW","Chicago, IL","669",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","DAL","Dallas, TX","DHN","Dothan, AL","641",2017,12,
0.00,11.00,"0WQ","Avjet Corporation","DCA","Washington, DC","LAX","Los Angeles, CA","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","DHN","Dothan, AL","RBW","Walterboro, SC","641",2017,12,
0.00,4.00,"0WQ","Avjet Corporation","EGE","Eagle, CO","OAK","Oakland, CA","684",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","EGE","Eagle, CO","RDM","Bend/Redmond, OR","667",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","EGE","Eagle, CO","SAC","Sacramento, CA","667",2017,12,
0.00,4.00,"0WQ","Avjet Corporation","EGE","Eagle, CO","SBA","Santa Barbara, CA","684",2017,12,
0.00,4.00,"0WQ","Avjet Corporation","EGE","Eagle, CO","VNY","Van Nuys, CA","684",2017,12,
0.00,8.00,"0WQ","Avjet Corporation","FAR","Fargo, ND","BUR","Burbank, CA","612",2017,12,
0.00,5.00,"0WQ","Avjet Corporation","FAT","Fresno, CA","BUR","Burbank, CA","684",2017,12,
0.00,1.00,"0WQ","Avjet Corporation","FLL","Fort Lauderdale, FL","VNY","Van Nuys, CA","669",2017,12,
0.00,6.00,"0WQ","Avjet Corporation","HIO","Hillsboro, OR","OGG","Kahului, HI","667",2017,12,
0.00,5.00,"0WQ","Avjet Corporation","HPN","White Plains, NY","OPF","Miami, FL","669",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","HPN","White Plains, NY","SFO","San Francisco, CA","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","HSH","Las Vegas, NV","BUR","Burbank, CA","651",2017,12,
0.00,3.00,"0WQ","Avjet Corporation","HSH","Las Vegas, NV","LAX","Los Angeles, CA","651",2017,12,
0.00,5.00,"0WQ","Avjet Corporation","IAD","Washington, DC","BUR","Burbank, CA","671",2017,12,
0.00,6.00,"0WQ","Avjet Corporation","IAD","Washington, DC","BUR","Burbank, CA","750",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","IAD","Washington, DC","DAL","Dallas, TX","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","KOA","Kona, HI","OGG","Kahului, HI","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","KOA","Kona, HI","OGG","Kahului, HI","671",2017,12,
0.00,1.00,"0WQ","Avjet Corporation","KOA","Kona, HI","SCF","Phoenix, AZ","671",2017,12,
0.00,4.00,"0WQ","Avjet Corporation","LAX","Los Angeles, CA","BUR","Burbank, CA","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","LAX","Los Angeles, CA","BUR","Burbank, CA","651",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","LAX","Los Angeles, CA","BUR","Burbank, CA","750",2017,12,
0.00,7.00,"0WQ","Avjet Corporation","LAX","Los Angeles, CA","DCA","Washington, DC","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","LAX","Los Angeles, CA","SAN","San Diego, CA","651",2017,12,
0.00,4.00,"0WQ","Avjet Corporation","LAX","Los Angeles, CA","SMF","Sacramento, CA","684",2017,12,
0.00,6.00,"0WQ","Avjet Corporation","LGB","Long Beach, CA","SLC","Salt Lake City, UT","651",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","LIH","Lihue, HI","SEA","Seattle, WA","667",2017,12,
0.00,5.00,"0WQ","Avjet Corporation","MDW","Chicago, IL","BUR","Burbank, CA","651",2017,12,
0.00,1.00,"0WQ","Avjet Corporation","MDW","Chicago, IL","TEB","Teterboro, NJ","669",2017,12,
0.00,6.00,"0WQ","Avjet Corporation","MSO","Missoula, MT","BUR","Burbank, CA","671",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","MTJ","Montrose/Delta, CO","BUR","Burbank, CA","651",2017,12,
0.00,19.00,"0WQ","Avjet Corporation","OAK","Oakland, CA","BUR","Burbank, CA","684",2017,12,
0.00,3.00,"0WQ","Avjet Corporation","OAK","Oakland, CA","LAX","Los Angeles, CA","651",2017,12,
0.00,1.00,"0WQ","Avjet Corporation","OAK","Oakland, CA","TEB","Teterboro, NJ","671",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","OGG","Kahului, HI","BUR","Burbank, CA","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","OGG","Kahului, HI","KOA","Kona, HI","671",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","OGG","Kahului, HI","SJC","San Jose, CA","671",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","OGG","Kahului, HI","SNA","Santa Ana, CA","658",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","OPF","Miami, FL","BCT","Boca Raton, FL","669",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","PSP","Palm Springs, CA","BUR","Burbank, CA","684",2017,12,
0.00,4.00,"0WQ","Avjet Corporation","PVU","Provo, UT","BUR","Burbank, CA","684",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","PVU","Provo, UT","SFO","San Francisco, CA","684",2017,12,
0.00,10.00,"0WQ","Avjet Corporation","RBW","Walterboro, SC","BUR","Burbank, CA","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","RBW","Walterboro, SC","IAD","Washington, DC","641",2017,12,
0.00,5.00,"0WQ","Avjet Corporation","RDM","Bend/Redmond, OR","HIO","Hillsboro, OR","667",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","RIL","Rifle, CO","BUR","Burbank, CA","684",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","SAC","Sacramento, CA","LIH","Lihue, HI","667",2017,12,
0.00,3.00,"0WQ","Avjet Corporation","SAN","San Diego, CA","HSH","Las Vegas, NV","651",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","SAN","San Diego, CA","SJC","San Jose, CA","651",2017,12,
0.00,3.00,"0WQ","Avjet Corporation","SAV","Savannah, GA","BUR","Burbank, CA","671",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","SBA","Santa Barbara, CA","BUR","Burbank, CA","684",2017,12,
0.00,6.00,"0WQ","Avjet Corporation","SCF","Phoenix, AZ","ASE","Aspen, CO","671",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","SCF","Phoenix, AZ","BUR","Burbank, CA","671",2017,12,
0.00,7.00,"0WQ","Avjet Corporation","SCF","Phoenix, AZ","KOA","Kona, HI","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","SEA","Seattle, WA","OAK","Oakland, CA","667",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","SFO","San Francisco, CA","BUR","Burbank, CA","641",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","SFO","San Francisco, CA","BUR","Burbank, CA","651",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","SFO","San Francisco, CA","BUR","Burbank, CA","684",2017,12,
0.00,4.00,"0WQ","Avjet Corporation","SFO","San Francisco, CA","PSP","Palm Springs, CA","684",2017,12,
0.00,5.00,"0WQ","Avjet Corporation","SJC","San Jose, CA","MTJ","Montrose/Delta, CO","651",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","SJC","San Jose, CA","OAK","Oakland, CA","671",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","SLC","Salt Lake City, UT","SAN","San Diego, CA","651",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","SMF","Sacramento, CA","BUR","Burbank, CA","684",2017,12,
0.00,10.00,"0WQ","Avjet Corporation","SNA","Santa Ana, CA","OGG","Kahului, HI","658",2017,12,
0.00,1.00,"0WQ","Avjet Corporation","TEB","Teterboro, NJ","BOS","Boston, MA","669",2017,12,
0.00,7.00,"0WQ","Avjet Corporation","TEB","Teterboro, NJ","BUR","Burbank, CA","671",2017,12,
0.00,3.00,"0WQ","Avjet Corporation","TEB","Teterboro, NJ","FLL","Fort Lauderdale, FL","669",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","TEB","Teterboro, NJ","HPN","White Plains, NY","641",2017,12,
0.00,1.00,"0WQ","Avjet Corporation","TEB","Teterboro, NJ","IAD","Washington, DC","671",2017,12,
0.00,1.00,"0WQ","Avjet Corporation","TEB","Teterboro, NJ","SAV","Savannah, GA","671",2017,12,
0.00,2.00,"0WQ","Avjet Corporation","TEB","Teterboro, NJ","VHN","Van Horn, TX","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","TYS","Knoxville, TN","BUR","Burbank, CA","651",2017,12,
0.00,1.00,"0WQ","Avjet Corporation","VHN","Van Horn, TX","BUR","Burbank, CA","641",2017,12,
0.00,0.00,"0WQ","Avjet Corporation","VNY","Van Nuys, CA","BUR","Burbank, CA","684",2017,12,
